,Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
2711,04-27-2021,United Kingdom,2021-04-28 04:20:32,36.1408,-5.3536,4283,94,4183.0,6.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2712,04-27-2021,United Kingdom,2021-04-28 04:20:32,54.2361,-4.5481,1587,29,1545.0,13.0,"Isle of Man, United Kingdom",1866.3561953147048,1.8273471959672336
2713,04-27-2021,United Kingdom,2021-04-28 04:20:32,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2714,04-27-2021,United Kingdom,2021-04-28 04:20:32,54.7877,-6.4923,119894,2143,0.0,117751.0,"Northern Ireland, United Kingdom",6371.917517006803,1.7874122141224749
2715,04-27-2021,United Kingdom,2021-04-28 04:20:32,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2716,04-27-2021,United Kingdom,2021-04-28 04:20:32,56.4907,-4.2026,225479,7653,0.0,217826.0,"Scotland, United Kingdom",4127.157578752768,3.394107655258361
2717,04-27-2021,United Kingdom,2021-04-28 04:20:32,21.69400000000001,-71.7979,2379,17,2328.0,34.0,"Turks and Caicos Islands, United Kingdom",6144.428947776228,0.7145859604875998
2718,04-27-2021,United Kingdom,2021-04-28 04:20:32,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2719,04-27-2021,United Kingdom,2021-04-28 04:20:32,52.1307,-3.7837,211354,5548,0.0,205806.0,"Wales, United Kingdom",6734.021538265469,2.6249798915563463
2720,04-28-2021,United Kingdom,2021-04-29 04:20:55,18.2206,-63.0686,87,0,29.0,58.0,"Anguilla, United Kingdom",579.9226769764033,0.0
2721,04-28-2021,United Kingdom,2021-04-29 04:20:55,32.3078,-64.7505,2374,24,1768.0,582.0,"Bermuda, United Kingdom",3812.2460777544043,1.0109519797809603
2722,04-28-2021,United Kingdom,2021-04-29 04:20:55,18.4207,-64.64,194,1,189.0,4.0,"British Virgin Islands, United Kingdom",641.5980421338097,0.5154639175257731
2723,04-28-2021,United Kingdom,2021-04-29 04:20:55,19.3133,-81.2546,542,2,521.0,19.0,"Cayman Islands, United Kingdom",824.7108947048082,0.3690036900369004
2724,04-28-2021,United Kingdom,2021-04-29 04:20:55,49.3723,-2.3644,4055,86,3956.0,13.0,"Channel Islands, United Kingdom",2378.313069284864,2.1208384710234283
2725,04-28-2021,United Kingdom,2021-04-29 04:20:55,52.3555,-1.1743,3854733,112134,0.0,3742599.0,"England, United Kingdom",6886.255475443573,2.908995253367743
2726,04-28-2021,United Kingdom,2021-04-29 04:20:55,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2727,04-28-2021,United Kingdom,2021-04-29 04:20:55,36.1408,-5.3536,4283,94,4185.0,4.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2728,04-28-2021,United Kingdom,2021-04-29 04:20:55,54.2361,-4.5481,1587,29,1545.0,13.0,"Isle of Man, United Kingdom",1866.3561953147048,1.8273471959672336
2729,04-28-2021,United Kingdom,2021-04-29 04:20:55,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2730,04-28-2021,United Kingdom,2021-04-29 04:20:55,54.7877,-6.4923,119992,2144,0.0,117848.0,"Northern Ireland, United Kingdom",6377.125850340136,1.7867857857190481
2731,04-28-2021,United Kingdom,2021-04-29 04:20:55,-7.9467,-14.3559,4,0,4.0,4.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2732,04-28-2021,United Kingdom,2021-04-29 04:20:55,56.4907,-4.2026,225683,7654,0.0,218029.0,"Scotland, United Kingdom",4130.891585671664,3.3914827434941937
2733,04-28-2021,United Kingdom,2021-04-29 04:20:55,21.69400000000001,-71.7979,2384,17,2342.0,25.0,"Turks and Caicos Islands, United Kingdom",6157.3428379565075,0.7130872483221476
2734,04-28-2021,United Kingdom,2021-04-29 04:20:55,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2735,04-28-2021,United Kingdom,2021-04-29 04:20:55,52.1307,-3.7837,211389,5548,0.0,205841.0,"Wales, United Kingdom",6735.1366851462435,2.6245452696214087
2736,04-29-2021,United Kingdom,2021-04-30 04:21:03,18.2206,-63.0686,91,0,29.0,62.0,"Anguilla, United Kingdom",606.5857885615251,0.0
2737,04-29-2021,United Kingdom,2021-04-30 04:21:03,32.3078,-64.7505,2382,27,1805.0,550.0,"Bermuda, United Kingdom",3825.0927368201305,1.1335012594458438
2738,04-29-2021,United Kingdom,2021-04-30 04:21:03,18.4207,-64.64,194,1,189.0,4.0,"British Virgin Islands, United Kingdom",641.5980421338097,0.5154639175257731
2739,04-29-2021,United Kingdom,2021-04-30 04:21:03,19.3133,-81.2546,542,2,522.0,18.0,"Cayman Islands, United Kingdom",824.7108947048082,0.3690036900369004
2740,04-29-2021,United Kingdom,2021-04-30 04:21:03,49.3723,-2.3644,4055,86,3956.0,13.0,"Channel Islands, United Kingdom",2378.313069284864,2.1208384710234283
2741,04-29-2021,United Kingdom,2021-04-30 04:21:03,52.3555,-1.1743,3856836,112149,0.0,3744687.0,"England, United Kingdom",6890.01236217603,2.907797998151853
2742,04-29-2021,United Kingdom,2021-04-30 04:21:03,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2743,04-29-2021,United Kingdom,2021-04-30 04:21:03,36.1408,-5.3536,4283,94,4185.0,4.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2744,04-29-2021,United Kingdom,2021-04-30 04:21:03,54.2361,-4.5481,1587,29,1545.0,13.0,"Isle of Man, United Kingdom",1866.3561953147048,1.8273471959672336
2745,04-29-2021,United Kingdom,2021-04-30 04:21:03,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2746,04-29-2021,United Kingdom,2021-04-30 04:21:03,54.7877,-6.4923,120087,2144,0.0,117943.0,"Northern Ireland, United Kingdom",6382.17474489796,1.7853722717696336
2747,04-29-2021,United Kingdom,2021-04-30 04:21:03,-7.9467,-14.3559,4,0,4.0,4.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2748,04-29-2021,United Kingdom,2021-04-30 04:21:03,56.4907,-4.2026,225861,7659,0.0,218202.0,"Scotland, United Kingdom",4134.149689747955,3.3910236827075058
2749,04-29-2021,United Kingdom,2021-04-30 04:21:03,21.69400000000001,-71.7979,2386,17,2342.0,27.0,"Turks and Caicos Islands, United Kingdom",6162.508394028617,0.7124895222129086
2750,04-29-2021,United Kingdom,2021-04-30 04:21:03,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2751,04-29-2021,United Kingdom,2021-04-30 04:21:03,52.1307,-3.7837,211458,5550,0.0,205908.0,"Wales, United Kingdom",6737.335117568344,2.6246346792270807
2752,04-30-2021,United Kingdom,2021-05-01 04:20:47,18.2206,-63.0686,93,0,29.0,64.0,"Anguilla, United Kingdom",619.9173443540861,0.0
2753,04-30-2021,United Kingdom,2021-05-01 04:20:47,32.3078,-64.7505,2393,28,1820.0,545.0,"Bermuda, United Kingdom",3842.7568930355046,1.170079398244881
2754,04-30-2021,United Kingdom,2021-05-01 04:20:47,18.4207,-64.64,194,1,191.0,2.0,"British Virgin Islands, United Kingdom",641.5980421338097,0.5154639175257731
2755,04-30-2021,United Kingdom,2021-05-01 04:20:47,19.3133,-81.2546,543,2,526.0,15.0,"Cayman Islands, United Kingdom",826.2325015216068,0.3683241252302026
2756,04-30-2021,United Kingdom,2021-05-01 04:20:47,49.3723,-2.3644,4055,86,3956.0,13.0,"Channel Islands, United Kingdom",2378.313069284864,2.1208384710234283
2757,04-30-2021,United Kingdom,2021-05-01 04:20:47,52.3555,-1.1743,3858882,112163,0.0,3746719.0,"England, United Kingdom",6893.667421735992,2.906619067387912
2758,04-30-2021,United Kingdom,2021-05-01 04:20:47,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2759,04-30-2021,United Kingdom,2021-05-01 04:20:47,36.1408,-5.3536,4283,94,4185.0,4.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2760,04-30-2021,United Kingdom,2021-05-01 04:20:47,54.2361,-4.5481,1587,29,1548.0,10.0,"Isle of Man, United Kingdom",1866.3561953147048,1.8273471959672336
2761,04-30-2021,United Kingdom,2021-05-01 04:20:47,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2762,04-30-2021,United Kingdom,2021-05-01 04:20:47,54.7877,-6.4923,120195,2145,0.0,118050.0,"Northern Ireland, United Kingdom",6387.914540816327,1.784600024959441
2763,04-30-2021,United Kingdom,2021-05-01 04:20:47,-7.9467,-14.3559,4,0,4.0,4.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2764,04-30-2021,United Kingdom,2021-05-01 04:20:47,56.4907,-4.2026,226052,7659,0.0,218393.0,"Scotland, United Kingdom",4137.645745245548,3.3881584768106454
2765,04-30-2021,United Kingdom,2021-05-01 04:20:47,21.69400000000001,-71.7979,2388,17,2343.0,28.0,"Turks and Caicos Islands, United Kingdom",6167.673950100729,0.711892797319933
2766,04-30-2021,United Kingdom,2021-05-01 04:20:47,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2767,04-30-2021,United Kingdom,2021-05-01 04:20:47,52.1307,-3.7837,211494,5550,0.0,205944.0,"Wales, United Kingdom",6738.482125788568,2.624187920224687
2768,05-01-2021,United Kingdom,2021-05-02 04:20:48,18.2206,-63.0686,93,0,29.0,64.0,"Anguilla, United Kingdom",619.9173443540861,0.0
2769,05-01-2021,United Kingdom,2021-05-02 04:20:48,32.3078,-64.7505,2393,28,1820.0,545.0,"Bermuda, United Kingdom",3842.7568930355046,1.170079398244881
2770,05-01-2021,United Kingdom,2021-05-02 04:20:48,18.4207,-64.64,194,1,191.0,2.0,"British Virgin Islands, United Kingdom",641.5980421338097,0.5154639175257731
2771,05-01-2021,United Kingdom,2021-05-02 04:20:48,19.3133,-81.2546,543,2,526.0,15.0,"Cayman Islands, United Kingdom",826.2325015216068,0.3683241252302026
2772,05-01-2021,United Kingdom,2021-05-02 04:20:48,49.3723,-2.3644,4055,86,3956.0,13.0,"Channel Islands, United Kingdom",2378.313069284864,2.1208384710234283
2773,05-01-2021,United Kingdom,2021-05-02 04:20:48,52.3555,-1.1743,3860524,112169,0.0,3748355.0,"England, United Kingdom",6896.6007588804005,2.9055382119111286
2774,05-01-2021,United Kingdom,2021-05-02 04:20:48,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2775,05-01-2021,United Kingdom,2021-05-02 04:20:48,36.1408,-5.3536,4283,94,4186.0,3.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2776,05-01-2021,United Kingdom,2021-05-02 04:20:48,54.2361,-4.5481,1589,29,1548.0,12.0,"Isle of Man, United Kingdom",1868.708251011384,1.8250471994965387
2777,05-01-2021,United Kingdom,2021-05-02 04:20:48,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2778,05-01-2021,United Kingdom,2021-05-02 04:20:48,54.7877,-6.4923,120285,2145,0.0,118140.0,"Northern Ireland, United Kingdom",6392.697704081635,1.7832647462277091
2779,05-01-2021,United Kingdom,2021-05-02 04:20:48,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2780,05-01-2021,United Kingdom,2021-05-02 04:20:48,56.4907,-4.2026,226227,7660,0.0,218567.0,"Scotland, United Kingdom",4140.848937455384,3.3859795691937737
2781,05-01-2021,United Kingdom,2021-05-02 04:20:48,21.69400000000001,-71.7979,2390,17,2343.0,30.0,"Turks and Caicos Islands, United Kingdom",6172.83950617284,0.7112970711297071
2782,05-01-2021,United Kingdom,2021-05-02 04:20:48,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2783,05-01-2021,United Kingdom,2021-05-02 04:20:48,52.1307,-3.7837,211494,5550,0.0,205944.0,"Wales, United Kingdom",6738.482125788568,2.624187920224687
2784,05-02-2021,United Kingdom,2021-05-03 04:20:39,18.2206,-63.0686,95,0,29.0,66.0,"Anguilla, United Kingdom",633.2489001466471,0.0
2785,05-02-2021,United Kingdom,2021-05-03 04:20:39,32.3078,-64.7505,2393,28,1820.0,545.0,"Bermuda, United Kingdom",3842.7568930355046,1.170079398244881
2786,05-02-2021,United Kingdom,2021-05-03 04:20:39,18.4207,-64.64,194,1,191.0,2.0,"British Virgin Islands, United Kingdom",641.5980421338097,0.5154639175257731
2787,05-02-2021,United Kingdom,2021-05-03 04:20:39,19.3133,-81.2546,543,2,526.0,15.0,"Cayman Islands, United Kingdom",826.2325015216068,0.3683241252302026
2788,05-02-2021,United Kingdom,2021-05-03 04:20:39,49.3723,-2.3644,4055,86,3956.0,13.0,"Channel Islands, United Kingdom",2378.313069284864,2.1208384710234283
2789,05-02-2021,United Kingdom,2021-05-03 04:20:39,52.3555,-1.1743,3861901,112182,0.0,3749719.0,"England, United Kingdom",6899.060688994805,2.904838834553242
2790,05-02-2021,United Kingdom,2021-05-03 04:20:39,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2791,05-02-2021,United Kingdom,2021-05-03 04:20:39,36.1408,-5.3536,4283,94,4186.0,3.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2792,05-02-2021,United Kingdom,2021-05-03 04:20:39,54.2361,-4.5481,1590,29,1548.0,13.0,"Isle of Man, United Kingdom",1869.8842788597235,1.8238993710691824
2793,05-02-2021,United Kingdom,2021-05-03 04:20:39,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2794,05-02-2021,United Kingdom,2021-05-03 04:20:39,54.7877,-6.4923,120354,2146,0.0,118208.0,"Northern Ireland, United Kingdom",6396.364795918365,1.7830732671951075
2795,05-02-2021,United Kingdom,2021-05-03 04:20:39,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2796,05-02-2021,United Kingdom,2021-05-03 04:20:39,56.4907,-4.2026,226373,7660,0.0,218713.0,"Scotland, United Kingdom",4143.521314956162,3.383795770697036
2797,05-02-2021,United Kingdom,2021-05-03 04:20:39,21.69400000000001,-71.7979,2390,17,2343.0,30.0,"Turks and Caicos Islands, United Kingdom",6172.83950617284,0.7112970711297071
2798,05-02-2021,United Kingdom,2021-05-03 04:20:39,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2799,05-02-2021,United Kingdom,2021-05-03 04:20:39,52.1307,-3.7837,211573,5550,0.0,206023.0,"Wales, United Kingdom",6740.9991716051745,2.6232080653013377
2800,05-03-2021,United Kingdom,2021-05-04 04:20:34,18.2206,-63.0686,95,0,29.0,66.0,"Anguilla, United Kingdom",633.2489001466471,0.0
2801,05-03-2021,United Kingdom,2021-05-04 04:20:34,32.3078,-64.7505,2393,28,1820.0,545.0,"Bermuda, United Kingdom",3842.7568930355046,1.170079398244881
2802,05-03-2021,United Kingdom,2021-05-04 04:20:34,18.4207,-64.64,216,1,191.0,24.0,"British Virgin Islands, United Kingdom",714.3565829943446,0.462962962962963
2803,05-03-2021,United Kingdom,2021-05-04 04:20:34,19.3133,-81.2546,543,2,526.0,15.0,"Cayman Islands, United Kingdom",826.2325015216068,0.3683241252302026
2804,05-03-2021,United Kingdom,2021-05-04 04:20:34,49.3723,-2.3644,4055,86,3956.0,13.0,"Channel Islands, United Kingdom",2378.313069284864,2.1208384710234283
2805,05-03-2021,United Kingdom,2021-05-04 04:20:34,52.3555,-1.1743,3863354,112183,0.0,3751171.0,"England, United Kingdom",6901.656388672531,2.903772214505841
2806,05-03-2021,United Kingdom,2021-05-04 04:20:34,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2807,05-03-2021,United Kingdom,2021-05-04 04:20:34,36.1408,-5.3536,4283,94,4186.0,3.0,"Gibraltar, United Kingdom",12712.593867798521,2.194723324772356
2808,05-03-2021,United Kingdom,2021-05-04 04:20:34,54.2361,-4.5481,1590,29,1548.0,13.0,"Isle of Man, United Kingdom",1869.8842788597235,1.8238993710691824
2809,05-03-2021,United Kingdom,2021-05-04 04:20:34,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2810,05-03-2021,United Kingdom,2021-05-04 04:20:34,54.7877,-6.4923,120418,2146,0.0,118272.0,"Northern Ireland, United Kingdom",6399.766156462585,1.7821255958411533
2811,05-03-2021,United Kingdom,2021-05-04 04:20:34,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2812,05-03-2021,United Kingdom,2021-05-04 04:20:34,56.4907,-4.2026,226505,7660,0.0,218845.0,"Scotland, United Kingdom",4145.937437080153,3.3818238007990997
2813,05-03-2021,United Kingdom,2021-05-04 04:20:34,21.69400000000001,-71.7979,2393,17,2343.0,33.0,"Turks and Caicos Islands, United Kingdom",6180.587840281006,0.710405348934392
2814,05-03-2021,United Kingdom,2021-05-04 04:20:34,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2815,05-03-2021,United Kingdom,2021-05-04 04:20:34,52.1307,-3.7837,211573,5550,0.0,206023.0,"Wales, United Kingdom",6740.9991716051745,2.6232080653013377
2816,05-04-2021,United Kingdom,2021-05-05 04:20:43,18.2206,-63.0686,95,0,29.0,66.0,"Anguilla, United Kingdom",633.2489001466471,0.0
2817,05-04-2021,United Kingdom,2021-05-05 04:20:43,32.3078,-64.7505,2422,30,1966.0,426.0,"Bermuda, United Kingdom",3889.326032148764,1.2386457473162675
2818,05-04-2021,United Kingdom,2021-05-05 04:20:43,18.4207,-64.64,216,1,191.0,24.0,"British Virgin Islands, United Kingdom",714.3565829943446,0.462962962962963
2819,05-04-2021,United Kingdom,2021-05-05 04:20:43,19.3133,-81.2546,545,2,533.0,10.0,"Cayman Islands, United Kingdom",829.2757151552039,0.3669724770642202
2820,05-04-2021,United Kingdom,2021-05-05 04:20:43,49.3723,-2.3644,4056,86,3956.0,14.0,"Channel Islands, United Kingdom",2378.899582988757,2.120315581854044
2821,05-04-2021,United Kingdom,2021-05-05 04:20:43,52.3555,-1.1743,3865013,112186,0.0,3752827.0,"England, United Kingdom",6904.620095324525,2.902603432381728
2822,05-04-2021,United Kingdom,2021-05-05 04:20:43,-51.7963,-59.5236,63,0,62.0,1.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2823,05-04-2021,United Kingdom,2021-05-05 04:20:43,36.1408,-5.3536,4286,94,4188.0,4.0,"Gibraltar, United Kingdom",12721.498322994272,2.1931871208586093
2824,05-04-2021,United Kingdom,2021-05-05 04:20:43,54.2361,-4.5481,1590,29,1548.0,13.0,"Isle of Man, United Kingdom",1869.8842788597235,1.8238993710691824
2825,05-04-2021,United Kingdom,2021-05-05 04:20:43,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2826,05-04-2021,United Kingdom,2021-05-05 04:20:43,54.7877,-6.4923,120501,2146,0.0,118355.0,"Northern Ireland, United Kingdom",6404.177295918365,1.7808980838333293
2827,05-04-2021,United Kingdom,2021-05-05 04:20:43,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2828,05-04-2021,United Kingdom,2021-05-05 04:20:43,56.4907,-4.2026,226644,7660,0.0,218984.0,"Scotland, United Kingdom",4148.481686892537,3.37974973967985
2829,05-04-2021,United Kingdom,2021-05-05 04:20:43,21.69400000000001,-71.7979,2396,17,2343.0,36.0,"Turks and Caicos Islands, United Kingdom",6188.336174389174,0.7095158597662772
2830,05-04-2021,United Kingdom,2021-05-05 04:20:43,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2831,05-04-2021,United Kingdom,2021-05-05 04:20:43,52.1307,-3.7837,211638,5551,0.0,206087.0,"Wales, United Kingdom",6743.07015866947,2.6228749090428
2832,05-05-2021,United Kingdom,2021-05-06 04:20:38,18.2206,-63.0686,95,0,35.0,60.0,"Anguilla, United Kingdom",633.2489001466471,0.0
2833,05-05-2021,United Kingdom,2021-05-06 04:20:38,32.3078,-64.7505,2429,30,2016.0,383.0,"Bermuda, United Kingdom",3900.566858831275,1.2350761630300535
2834,05-05-2021,United Kingdom,2021-05-06 04:20:38,18.4207,-64.64,216,1,191.0,24.0,"British Virgin Islands, United Kingdom",714.3565829943446,0.462962962962963
2835,05-05-2021,United Kingdom,2021-05-06 04:20:38,19.3133,-81.2546,545,2,533.0,10.0,"Cayman Islands, United Kingdom",829.2757151552039,0.3669724770642202
2836,05-05-2021,United Kingdom,2021-05-06 04:20:38,49.3723,-2.3644,4056,86,3956.0,14.0,"Channel Islands, United Kingdom",2378.899582988757,2.120315581854044
2837,05-05-2021,United Kingdom,2021-05-06 04:20:38,52.3555,-1.1743,3866919,112213,0.0,3754706.0,"England, United Kingdom",6908.025053057316,2.9018709727304866
2838,05-05-2021,United Kingdom,2021-05-06 04:20:38,-51.7963,-59.5236,63,0,63.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2839,05-05-2021,United Kingdom,2021-05-06 04:20:38,36.1408,-5.3536,4286,94,4188.0,4.0,"Gibraltar, United Kingdom",12721.498322994272,2.1931871208586093
2840,05-05-2021,United Kingdom,2021-05-06 04:20:38,54.2361,-4.5481,1590,29,1549.0,12.0,"Isle of Man, United Kingdom",1869.8842788597235,1.8238993710691824
2841,05-05-2021,United Kingdom,2021-05-06 04:20:38,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2842,05-05-2021,United Kingdom,2021-05-06 04:20:38,54.7877,-6.4923,120600,2146,0.0,118454.0,"Northern Ireland, United Kingdom",6409.4387755102025,1.779436152570481
2843,05-05-2021,United Kingdom,2021-05-06 04:20:38,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2844,05-05-2021,United Kingdom,2021-05-06 04:20:38,56.4907,-4.2026,226729,7660,0.0,219069.0,"Scotland, United Kingdom",4150.037523108744,3.3784826819683413
2845,05-05-2021,United Kingdom,2021-05-06 04:20:38,21.69400000000001,-71.7979,2400,17,2343.0,40.0,"Turks and Caicos Islands, United Kingdom",6198.667286533395,0.7083333333333334
2846,05-05-2021,United Kingdom,2021-05-06 04:20:38,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2847,05-05-2021,United Kingdom,2021-05-06 04:20:38,52.1307,-3.7837,211692,5551,0.0,206141.0,"Wales, United Kingdom",6744.79067099981,2.6222058462294275
2848,05-06-2021,United Kingdom,2021-05-07 04:20:40,18.2206,-63.0686,95,0,35.0,60.0,"Anguilla, United Kingdom",633.2489001466471,0.0
2849,05-06-2021,United Kingdom,2021-05-07 04:20:40,32.3078,-64.7505,2432,30,2062.0,340.0,"Bermuda, United Kingdom",3905.384355980923,1.2335526315789471
2850,05-06-2021,United Kingdom,2021-05-07 04:20:40,18.4207,-64.64,216,1,191.0,24.0,"British Virgin Islands, United Kingdom",714.3565829943446,0.462962962962963
2851,05-06-2021,United Kingdom,2021-05-07 04:20:40,19.3133,-81.2546,545,2,536.0,7.0,"Cayman Islands, United Kingdom",829.2757151552039,0.3669724770642202
2852,05-06-2021,United Kingdom,2021-05-07 04:20:40,49.3723,-2.3644,4056,86,3956.0,14.0,"Channel Islands, United Kingdom",2378.899582988757,2.120315581854044
2853,05-06-2021,United Kingdom,2021-05-07 04:20:40,52.3555,-1.1743,3869113,112225,0.0,3756888.0,"England, United Kingdom",6911.9445059774325,2.900535600795324
2854,05-06-2021,United Kingdom,2021-05-07 04:20:40,-51.7963,-59.5236,63,0,63.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2855,05-06-2021,United Kingdom,2021-05-07 04:20:40,36.1408,-5.3536,4286,94,4188.0,4.0,"Gibraltar, United Kingdom",12721.498322994272,2.1931871208586093
2856,05-06-2021,United Kingdom,2021-05-07 04:20:40,54.2361,-4.5481,1590,29,1549.0,12.0,"Isle of Man, United Kingdom",1869.8842788597235,1.8238993710691824
2857,05-06-2021,United Kingdom,2021-05-07 04:20:40,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2858,05-06-2021,United Kingdom,2021-05-07 04:20:40,54.7877,-6.4923,120702,2146,0.0,118556.0,"Northern Ireland, United Kingdom",6414.859693877551,1.7779324286258718
2859,05-06-2021,United Kingdom,2021-05-07 04:20:40,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2860,05-06-2021,United Kingdom,2021-05-07 04:20:40,56.4907,-4.2026,227012,7660,0.0,219352.0,"Scotland, United Kingdom",4155.217542510936,3.3742709636494985
2861,05-06-2021,United Kingdom,2021-05-07 04:20:40,21.69400000000001,-71.7979,2402,17,2358.0,27.0,"Turks and Caicos Islands, United Kingdom",6203.832842605507,0.7077435470441299
2862,05-06-2021,United Kingdom,2021-05-07 04:20:40,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2863,05-06-2021,United Kingdom,2021-05-07 04:20:40,52.1307,-3.7837,211726,5552,0.0,206174.0,"Wales, United Kingdom",6745.8739565411315,2.622257068097446
2864,05-07-2021,United Kingdom,2021-05-08 04:21:04,18.2206,-63.0686,95,0,35.0,60.0,"Anguilla, United Kingdom",633.2489001466471,0.0
2865,05-07-2021,United Kingdom,2021-05-08 04:21:04,32.3078,-64.7505,2432,30,2062.0,340.0,"Bermuda, United Kingdom",3905.384355980923,1.2335526315789471
2866,05-07-2021,United Kingdom,2021-05-08 04:21:04,18.4207,-64.64,216,1,191.0,24.0,"British Virgin Islands, United Kingdom",714.3565829943446,0.462962962962963
2867,05-07-2021,United Kingdom,2021-05-08 04:21:04,19.3133,-81.2546,545,2,536.0,7.0,"Cayman Islands, United Kingdom",829.2757151552039,0.3669724770642202
2868,05-07-2021,United Kingdom,2021-05-08 04:21:04,49.3723,-2.3644,4056,86,3956.0,14.0,"Channel Islands, United Kingdom",2378.899582988757,2.120315581854044
2869,05-07-2021,United Kingdom,2021-05-08 04:21:04,52.3555,-1.1743,3871255,112238,0.0,3759017.0,"England, United Kingdom",6915.771063933173,2.8992665169305565
2870,05-07-2021,United Kingdom,2021-05-08 04:21:04,-51.7963,-59.5236,63,0,63.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1808.7855297157626,0.0
2871,05-07-2021,United Kingdom,2021-05-08 04:21:04,36.1408,-5.3536,4286,94,4188.0,4.0,"Gibraltar, United Kingdom",12721.498322994272,2.1931871208586093
2872,05-07-2021,United Kingdom,2021-05-08 04:21:04,54.2361,-4.5481,1590,29,1549.0,12.0,"Isle of Man, United Kingdom",1869.8842788597235,1.8238993710691824
2873,05-07-2021,United Kingdom,2021-05-08 04:21:04,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
